product_id,week_start,forecast_qty
1095,2025-04-21,10.183786465678997
1096,2025-03-03,3.6004883020742864
1096,2025-03-10,5.087006195837303
1096,2025-03-17,5.084481588062754
1096,2025-03-24,5.234533182339806
1096,2025-03-31,6.07831250407202
1096,2025-04-07,6.40589513289471
1096,2025-04-14,7.309464803183264
1096,2025-04-21,7.816324784798017
1097,2025-03-03,21.015137388608228
1097,2025-03-10,17.74414556050862
1097,2025-03-17,20.015021161990486
1097,2025-03-24,20.63038284163107
1097,2025-03-31,23.49997081819128
1097,2025-04-07,29.373599747360625
1097,2025-04-14,24.370459693076317
1097,2025-04-21,28.36014685339698
1098,2025-03-03,7.142978114354693
1098,2025-03-10,7.433512339297695
1098,2025-03-17,10.29651445140378
1098,2025-03-24,10.0009657645355
1098,2025-03-31,12.568230256419387
1098,2025-04-07,11.742844507161916
1098,2025-04-14,13.38745495228908
1098,2025-04-21,14.175922058981133
1099,2025-03-03,5.3851294630808315
1099,2025-03-10,5.50061760210869
1099,2025-03-17,7.2481897158294135
1099,2025-03-24,7.486869909255324
1099,2025-03-31,9.36816887767298
1099,2025-04-07,10.215488818373798
1099,2025-04-14,10.282784341860594
1099,2025-04-21,10.854711092540143
